"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"9524","PG","Stephen","Curry","47.9","30","11000","GS@DAL","GS","DAL","GTD","Lowerleg","",""
"12332","PG","John","Wall","40.3","29","10000","WAS@TOR","WAS","TOR","","","",""
"12362","C","DeMarcus","Cousins","42.7","23","9800","PHI@SAC","SAC","PHI","","","",""
"15860","PF","Draymond","Green","38.6","30","9200","GS@DAL","GS","DAL","GTD","Ankle","",""
"20848","PG","Damian","Lillard","38.9","29","9000","DEN@POR","POR","DEN","GTD","Foot","",""
"9535","PG","Kyle","Lowry","38.8","32","9000","WAS@TOR","TOR","WAS","","","",""
"9560","PF","Blake","Griffin","41.3","30","9000","LAC@CHA","LAC","CHA","O","Quadriceps","",""
"9623","PG","Chris","Paul","36.7","27","9000","LAC@CHA","LAC","CHA","","","",""
"9570","PF","Pau","Gasol","37.6","28","8900","IND@CHI","CHI","IND","","","",""
"14513","SF","Kawhi","Leonard","38.9","31","8800","PHO@SA","SA","PHO","","","",""
"12341","SF","Paul","George","39.4","30","8500","IND@CHI","IND","CHI","","","",""
"14507","PG","Kemba","Walker","33.7","30","8400","LAC@CHA","CHA","LAC","","","",""
"9621","C","Brook","Lopez","34.6","31","8300","BKN@ORL","BKN","ORL","","","",""
"19067","SG","C.J.","McCollum","32.2","32","8200","DEN@POR","POR","DEN","","","",""
"14528","SG","Jimmy","Butler","35.7","29","8200","IND@CHI","CHI","IND","","","",""
"14514","C","Nikola","Vucevic","33.9","28","8200","BKN@ORL","ORL","BKN","","","",""
"14559","PG","Isaiah","Thomas","34.5","31","8100","LAL@BOS","BOS","LAL","","","",""
"9714","SG","DeMar","DeRozan","34.4","32","8100","WAS@TOR","TOR","WAS","","","",""
"9455","PG","Rajon","Rondo","36.5","30","7800","PHI@SAC","SAC","PHI","","","",""
"12351","PF","Derrick","Favors","33.3","26","7700","UTA@MIN","UTA","MIN","GTD","Back","",""
"12355","SG","Eric","Bledsoe","36.2","31","7600","PHO@SA","PHO","SA","O","Knee","",""
"12366","SF","Gordon","Hayward","30.1","29","7600","UTA@MIN","UTA","MIN","","","",""
"9561","C","DeAndre","Jordan","33","32","7600","LAC@CHA","LAC","CHA","","","",""
"58462","C","Karl-Anthony","Towns","31.9","31","7600","UTA@MIN","MIN","UTA","","","",""
"14496","PG","Ricky","Rubio","31","25","7500","UTA@MIN","MIN","UTA","","","",""
"9809","SF","Nicolas","Batum","32","29","7300","LAC@CHA","CHA","LAC","GTD","Toe","",""
"14509","SG","Klay","Thompson","28.3","28","7300","GS@DAL","GS","DAL","","","",""
"15595","SG","Brad","Beal","30.2","17","7200","WAS@TOR","WAS","TOR","O","Leg","",""
"9577","SF","Rudy","Gay","30.6","29","7200","PHI@SAC","SAC","PHI","","","",""
"9661","C","Marcin","Gortat","29.4","26","7100","WAS@TOR","WAS","TOR","","","",""
"40203","C","Rudy","Gobert","29.5","14","7100","UTA@MIN","UTA","MIN","O","Knee","",""
"9566","SG","Kobe","Bryant","27.4","28","6900","LAL@BOS","LAL","BOS","","","",""
"14506","PG","Brandon","Knight","32.5","33","6900","PHO@SA","PHO","SA","","","",""
"17333","SG","Will","Barton","28.3","31","6800","DEN@POR","DEN","POR","","","",""
"9688","PF","LaMarcus","Aldridge","29.1","31","6800","PHO@SA","SA","PHO","","","",""
"9666","PF","Thaddeus","Young","31.4","31","6800","BKN@ORL","BKN","ORL","","","",""
"9500","PF","Dirk","Nowitzki","29.9","30","6700","GS@DAL","DAL","GS","","","",""
"9637","SF","Danilo","Gallinari","29.5","27","6700","DEN@POR","DEN","POR","O","Ankle","",""
"49116","SF","Andrew","Wiggins","27.8","30","6600","UTA@MIN","MIN","UTA","","","",""
"9713","PG","Jarrett","Jack","29.1","30","6600","BKN@ORL","BKN","ORL","","","",""
"14521","PF","Kenneth","Faried","26.6","27","6500","DEN@POR","DEN","POR","","","",""
"9722","PG","Deron","Williams","27.8","26","6500","GS@DAL","DAL","GS","GTD","Hamstring","",""
"9454","C","Zaza","Pachulia","26.3","31","6400","GS@DAL","DAL","GS","","","",""
"9475","PG","Derrick","Rose","25.3","27","6400","IND@CHI","CHI","IND","","","",""
"14518","SF","Tobias","Harris","28","31","6400","BKN@ORL","ORL","BKN","","","",""
"58083","C","Jahlil","Okafor","29.5","29","6300","PHI@SAC","PHI","SAC","GTD","Knee","",""
"9710","C","Tim","Duncan","25.7","28","6200","PHO@SA","SA","PHO","GTD","Knee","",""
"19138","PG","Elfrid","Payton","26.7","31","6100","BKN@ORL","ORL","BKN","GTD","Ankle","",""
"23825","PF","Nerlens","Noel","24.2","27","6000","PHI@SAC","PHI","SAC","","","",""
"9526","SG","Monta","Ellis","25.6","30","6000","IND@CHI","IND","CHI","","","",""
"15628","SF","Otto","Porter","24","26","5900","WAS@TOR","WAS","TOR","","","",""
"15684","SG","Victor","Oladipo","26.1","29","5900","BKN@ORL","ORL","BKN","","","",""
"15800","SF","Jae","Crowder","25.3","31","5800","LAL@BOS","BOS","LAL","","","",""
"20640","PG","Jordan","Clarkson","23.4","30","5800","LAL@BOS","LAL","BOS","","","",""
"9609","C","Al","Jefferson","25.1","19","5800","LAC@CHA","CHA","LAC","","","",""
"9702","PG","Tony","Parker","23.4","32","5700","PHO@SA","SA","PHO","","","",""
"9960","SF","Omri","Casspi","23.3","30","5600","PHI@SAC","SAC","PHI","","","",""
"14503","C","Jonas","Valanciunas","24.4","15","5600","WAS@TOR","TOR","WAS","","","",""
"9787","SF","DeMarre","Carroll","22.1","20","5500","WAS@TOR","TOR","WAS","","","",""
"16008","PF","Jared","Sullinger","26.4","30","5500","LAL@BOS","BOS","LAL","","","",""
"23096","SG","Evan","Fournier","23.5","31","5500","BKN@ORL","ORL","BKN","","","",""
"42669","PF","Julius","Randle","25.5","31","5500","LAL@BOS","LAL","BOS","","","",""
"9953","C","Ian","Mahinmi","21.9","29","5400","IND@CHI","IND","CHI","","","",""
"9483","C","Joakim","Noah","22.6","25","5400","IND@CHI","CHI","IND","O","Shoulder","",""
"15590","C","Mason","Plumlee","24.8","33","5400","DEN@POR","POR","DEN","","","",""
"9624","PG","Darren","Collison","22.7","26","5400","PHI@SAC","SAC","PHI","","","",""
"14537","SF","Chandler","Parsons","16.7","24","5300","GS@DAL","DAL","GS","","","",""
"9703","PG","George","Hill","23.3","27","5300","IND@CHI","IND","CHI","","","",""
"12443","PG","Jeremy","Lin","21.6","30","5300","LAC@CHA","CHA","LAC","GTD","Ankle","",""
"9447","SG","Joe","Johnson","21.3","31","5200","BKN@ORL","BKN","ORL","","","",""
"12359","SF","Evan","Turner","21.2","31","5200","LAL@BOS","BOS","LAL","","","",""
"40783","SG","Zach","LaVine","22.8","31","5200","UTA@MIN","MIN","UTA","","","",""
"9662","SG","Louis","Williams","20.9","30","5200","LAL@BOS","LAL","BOS","","","",""
"12511","PG","Ishmael","Smith","22.8","29","5200","PHI@SAC","PHI","SAC","","","",""
"15946","SF","Harrison","Barnes","23.5","17","5200","GS@DAL","GS","DAL","O","Ankle","",""
"9799","SG","Wesley","Matthews","20.5","29","5100","GS@DAL","DAL","GS","","","",""
"16412","PG","Tony","Wroten","12.4","8","5100","PHI@SAC","PHI","SAC","","","",""
"23670","PG","Marcus","Smart","20.6","10","5100","LAL@BOS","BOS","LAL","","","",""
"12334","SG","Avery","Bradley","23.2","29","5100","LAL@BOS","BOS","LAL","","","",""
"20491","SF","Robert","Covington","23.7","24","5100","PHI@SAC","PHI","SAC","","","",""
"15771","C","Gorgui","Dieng","20.6","31","5000","UTA@MIN","MIN","UTA","","","",""
"58312","PG","D'Angelo","Russell","22.1","32","5000","LAL@BOS","LAL","BOS","","","",""
"9465","PG","Raymond","Felton","19.8","31","5000","GS@DAL","DAL","GS","","","",""
"14522","SF","Nikola","Mirotic","21","29","5000","IND@CHI","CHI","IND","","","",""
"63124","PG","Emmanuel","Mudiay","22.8","23","4900","DEN@POR","DEN","POR","O","Ankle","",""
"9451","PF","Marvin","Williams","22.4","30","4900","LAC@CHA","CHA","LAC","","","",""
"12342","SF","Al-Farouq","Aminu","22.3","33","4900","DEN@POR","POR","DEN","","","",""
"9752","C","Jordan","Hill","21.9","28","4800","IND@CHI","IND","CHI","O","Mouth","",""
"9481","PF","Taj","Gibson","19","29","4800","IND@CHI","CHI","IND","","","",""
"9514","SG","Rodney","Stuckey","19.1","25","4800","IND@CHI","IND","CHI","","","",""
"14539","PF","Jon","Leuer","19.6","33","4800","PHO@SA","PHO","SA","","","",""
"14510","SG","Alec","Burks","21.4","28","4800","UTA@MIN","UTA","MIN","O","Ankle","",""
"12459","C","Nikola","Pekovic","0","25","4800","UTA@MIN","MIN","UTA","O","Achilles","",""
"15814","C","Alex","Len","16.9","33","4700","PHO@SA","PHO","SA","","","",""
"14505","C","Bismack","Biyombo","18.9","32","4700","WAS@TOR","TOR","WAS","","","",""
"9542","PF","Luis","Scola","20","32","4700","WAS@TOR","TOR","WAS","","","",""
"9652","PG","Jameer","Nelson","18.1","28","4700","DEN@POR","DEN","POR","","","",""
"55062","C","Nikola","Jokic","18.7","29","4700","DEN@POR","DEN","POR","","","",""
"16331","C","Festus","Ezeli","20.1","30","4600","GS@DAL","GS","DAL","GTD","Foot","",""
"15834","PG","Shane","Larkin","16.7","27","4600","BKN@ORL","BKN","ORL","","","",""
"9655","SG","J.J.","Redick","19.6","28","4600","LAC@CHA","LAC","CHA","","","",""
"9664","SF","Andre","Iguodala","20.6","30","4600","GS@DAL","GS","DAL","","","",""
"9725","SF","C.J.","Miles","21.4","26","4600","IND@CHI","IND","CHI","GTD","Back","",""
"9704","SG","Manu","Ginobili","19.4","27","4600","PHO@SA","SA","PHO","","","",""
"15843","PG","Trey","Burke","18","29","4500","UTA@MIN","UTA","MIN","","","",""
"9862","C","Amir","Johnson","19.4","29","4500","LAL@BOS","BOS","LAL","","","",""
"15691","PF","Cody","Zeller","18.4","28","4500","LAC@CHA","CHA","LAC","","","",""
"9553","C","Roy","Hibbert","19.9","32","4500","LAL@BOS","LAL","BOS","","","",""
"14511","PF","Markieff","Morris","19","22","4500","PHO@SA","PHO","SA","","","",""
"15904","SG","Rodney","Hood","20","28","4500","UTA@MIN","UTA","MIN","","","",""
"15501","SG","Allen","Crabbe","15.8","33","4400","DEN@POR","POR","DEN","","","",""
"19456","PG","Isaiah","Canaan","17.4","33","4300","PHI@SAC","PHI","SAC","","","",""
"12365","PF","Ed","Davis","19.5","32","4300","DEN@POR","POR","DEN","GTD","Ankle","",""
"22541","C","Kelly","Olynyk","18.9","30","4300","LAL@BOS","BOS","LAL","","","",""
"12350","PF","Trevor","Booker","16.1","28","4300","UTA@MIN","UTA","MIN","","","",""
"9601","C","Andrew","Bogut","20.5","23","4300","GS@DAL","GS","DAL","","","",""
"15669","C","Meyers","Leonard","17","26","4200","DEN@POR","POR","DEN","","","",""
"9547","SF","Mike","Dunleavy","0","23","4200","IND@CHI","CHI","IND","O","Back","",""
"11074","PG","Garrett","Temple","13.5","27","4200","WAS@TOR","WAS","TOR","","","",""
"24544","SG","Gary","Harris","17.3","25","4100","DEN@POR","DEN","POR","","","",""
"9495","PG","Jose Juan","Barea","17.6","25","4100","GS@DAL","DAL","GS","","","",""
"9512","PF","Nene","Hilario","16.7","12","4100","WAS@TOR","WAS","TOR","O","Calf","",""
"9605","PG","Ramon","Sessions","17","29","4100","WAS@TOR","WAS","TOR","","","",""
"9638","PF","David","Lee","15.8","27","4100","LAL@BOS","BOS","LAL","GTD","Back","",""
"23831","PF","Jerami","Grant","19.7","33","4000","PHI@SAC","PHI","SAC","","","",""
"16448","PF","Frank","Kaminsky","13.9","29","4000","LAC@CHA","CHA","LAC","","","",""
"9956","SG","Wayne","Ellington","10.1","30","4000","BKN@ORL","BKN","ORL","","","",""
"9491","PF","J.J.","Hickson","16.8","17","4000","DEN@POR","DEN","POR","","","",""
"23120","SF","T.J.","Warren","17.6","32","4000","PHO@SA","PHO","SA","","","",""
"15559","SG","Jeremy","Lamb","19.3","29","4000","LAC@CHA","CHA","LAC","","","",""
"20992","PF","Larry","Nance Jr.","12.2","27","4000","LAL@BOS","LAL","BOS","","","",""
"42148","SF","Rondae","Hollis-Jefferson","17.2","19","4000","BKN@ORL","BKN","ORL","O","Ankle","",""
"55057","C","Jusuf","Nurkic","0","25","4000","DEN@POR","DEN","POR","O","Knee","",""
"9731","C","Kosta","Koufos","18.5","30","3900","PHI@SAC","SAC","PHI","GTD","Illness","",""
"23407","SF","P.J.","Tucker","15.8","33","3900","PHO@SA","PHO","SA","","","",""
"16405","SG","Terrence","Ross","13.6","26","3900","WAS@TOR","TOR","WAS","","","",""
"15736","C","Jeff","Withey","10.5","21","3900","UTA@MIN","UTA","MIN","","","",""
"9939","PG","Patrick","Mills","15.8","33","3900","PHO@SA","SA","PHO","","","",""
"12354","C","Cole","Aldrich","9","10","3900","LAC@CHA","LAC","CHA","","","",""
"18393","PG","T.J.","McConnell","19.2","33","3900","PHI@SAC","PHI","SAC","","","",""
"14529","PG","Cory","Joseph","17.2","32","3900","WAS@TOR","TOR","WAS","","","",""
"9694","SG","Kevin","Martin","16.9","26","3900","UTA@MIN","MIN","UTA","","","",""
"40209","C","Joffrey","Lauvergne","18.2","16","3900","DEN@POR","DEN","POR","","","",""
"9733","SG","Randy","Foye","12.5","31","3800","DEN@POR","DEN","POR","","","",""
"17517","SG","Tony","Snell","12.1","27","3800","IND@CHI","CHI","IND","","","",""
"16178","SF","Maurice","Harkless","11.3","33","3800","DEN@POR","POR","DEN","","","",""
"9459","SF","Paul","Pierce","9.2","30","3800","LAC@CHA","LAC","CHA","","","",""
"9473","C","Tyson","Chandler","15.7","24","3800","PHO@SA","PHO","SA","","","",""
"63826","C","Boban","Marjanovic","8.9","17","3800","PHO@SA","SA","PHO","","","",""
"14530","SF","Bojan","Bogdanovic","15","31","3800","BKN@ORL","BKN","ORL","","","",""
"9629","PF","David","West","14","33","3800","PHO@SA","SA","PHO","","","",""
"15469","PF","Quincy","Acy","7.2","13","3800","PHI@SAC","SAC","PHI","","","",""
"9677","SF","Jared","Dudley","15.9","28","3800","WAS@TOR","WAS","TOR","","","",""
"9678","PF","Channing","Frye","12.8","26","3800","BKN@ORL","ORL","BKN","","","",""
"9700","C","Spencer","Hawes","13.1","27","3800","LAC@CHA","CHA","LAC","GTD","Back","",""
"12445","SG","Gary","Neal","15","24","3800","WAS@TOR","WAS","TOR","O","Quadriceps","",""
"23447","PF","Richaun","Holmes","11.6","23","3700","PHI@SAC","PHI","SAC","","","",""
"16196","PF","Dwight","Powell","17.5","30","3700","GS@DAL","DAL","GS","","","",""
"9966","SF","James","Johnson","10.4","26","3700","WAS@TOR","TOR","WAS","","","",""
"9534","PG","Aaron","Brooks","14.4","21","3700","IND@CHI","CHI","IND","","","",""
"16071","PG","Tim","Frazier","4.9","19","3700","DEN@POR","POR","DEN","","","",""
"23178","PF","Mirza","Teletovic","14","33","3700","PHO@SA","PHO","SA","","","",""
"42156","PF","Bobby","Portis","13.8","9","3700","IND@CHI","CHI","IND","","","",""
"9659","PF","Brandon","Bass","13.1","27","3700","LAL@BOS","LAL","BOS","","","",""
"23823","C","Willie","Cauley-Stein","14.2","20","3600","PHI@SAC","SAC","PHI","O","Finger","",""
"58153","SF","Kelly","Oubre","8.6","22","3600","WAS@TOR","WAS","TOR","","","",""
"9448","SG","Jamal","Crawford","16.8","32","3600","LAC@CHA","LAC","CHA","","","",""
"9942","SF","Chase","Budinger","10.1","30","3600","IND@CHI","IND","CHI","","","",""
"9471","PF","Boris","Diaw","13.8","33","3600","PHO@SA","SA","PHO","","","",""
"9525","PG","C.J.","Watson","13.1","8","3600","BKN@ORL","ORL","BKN","O","Calf","",""
"17747","SG","Ian","Clark","6.3","25","3600","GS@DAL","GS","DAL","","","",""
"9613","SG","Devin","Harris","14.9","26","3600","GS@DAL","DAL","GS","","","",""
"9643","PG","Shaun","Livingston","13","28","3600","GS@DAL","GS","DAL","","","",""
"15955","PF","James Michael","McAdoo","4.5","23","3600","GS@DAL","GS","DAL","","","",""
"15951","SF","P.J.","Hairston","10.4","27","3600","LAC@CHA","CHA","LAC","","","",""
"58460","SG","Devin","Booker","9.2","27","3600","PHO@SA","PHO","SA","","","",""
"9720","C","Andrea","Bargnani","10.9","27","3600","BKN@ORL","BKN","ORL","","","",""
"40208","PG","Raul","Neto","11.2","28","3600","UTA@MIN","UTA","MIN","","","",""
"17218","PF","Andrew","Nicholson","13.9","22","3600","BKN@ORL","ORL","BKN","","","",""
"59318","SF","Joe","Ingles","7.6","28","3500","UTA@MIN","UTA","MIN","","","",""
"20907","C","Shayne","Whittington","-2","1","3500","IND@CHI","IND","CHI","","","",""
"63123","SF","Mario","Hezonja","7.3","28","3500","BKN@ORL","ORL","BKN","","","",""
"23920","PF","Anthony","Bennett","4.1","10","3500","WAS@TOR","TOR","WAS","","","",""
"16293","SG","Norman","Powell","4","12","3500","WAS@TOR","TOR","WAS","","","",""
"9739","C","JaVale","McGee","9.4","12","3500","GS@DAL","DAL","GS","","","",""
"9736","SF","Caron","Butler","5.5","9","3500","PHI@SAC","SAC","PHI","","","",""
"9737","SG","Nick","Young","11.9","28","3500","LAL@BOS","LAL","BOS","","","",""
"9734","SF","Mike","Miller","5.7","23","3500","DEN@POR","DEN","POR","","","",""
"16301","C","Dewayne","Dedmon","11.2","18","3500","BKN@ORL","ORL","BKN","","","",""
"9758","SG","Danny","Green","15.6","33","3500","PHO@SA","SA","PHO","","","",""
"34615","PF","Willie","Reed","8.8","12","3500","BKN@ORL","BKN","ORL","","","",""
"64017","C","Salah","Mejri","2.2","5","3500","GS@DAL","DAL","GS","","","",""
"16335","SG","John","Jenkins","5.5","13","3500","GS@DAL","DAL","GS","","","",""
"15864","PF","Adreian","Payne","6.9","23","3500","UTA@MIN","MIN","UTA","","","",""
"55376","SF","Damjan","Rudez","3.4","14","3500","UTA@MIN","MIN","UTA","","","",""
"9796","SF","Luc Richard","Mbah a Moute","5.6","30","3500","LAC@CHA","LAC","CHA","","","",""
"16375","SG","Jarell","Eddie","18.1","2","3500","WAS@TOR","WAS","TOR","","","",""
"16378","SG","Erick","Green","0.9","3","3500","DEN@POR","DEN","POR","","","",""
"58253","PF","Myles","Turner","11.5","8","3500","IND@CHI","IND","CHI","GTD","Finger","",""
"23824","PG","Archie","Goodwin","8.9","15","3500","PHO@SA","PHO","SA","","","",""
"15631","SF","Hollis","Thompson","15.2","33","3500","PHI@SAC","PHI","SAC","","","",""
"16188","SF","Anthony","Brown","4.5","8","3500","LAL@BOS","LAL","BOS","","","",""
"16183","SF","Jakarr","Sampson","10.3","32","3500","PHI@SAC","PHI","SAC","","","",""
"17520","PF","Cameron","Bairstow","2.6","5","3500","IND@CHI","CHI","IND","","","",""
"16443","PF","Duje","Dukan","0","25","3500","PHI@SAC","SAC","PHI","","","",""
"15727","SG","Ben","McLemore","12.6","31","3500","PHI@SAC","SAC","PHI","","","",""
"9952","C","DeJuan","Blair","5.6","18","3500","WAS@TOR","WAS","TOR","","","",""
"16202","PF","Rakeem","Christmas","0","24","3500","IND@CHI","IND","CHI","","","",""
"9962","PF","Jonas","Jerebko","7.8","31","3500","LAL@BOS","BOS","LAL","","","",""
"58150","PF","Cliff","Alexander","3.2","7","3500","DEN@POR","POR","DEN","","","",""
"15730","PF","Thomas","Robinson","8.5","27","3500","BKN@ORL","BKN","ORL","","","",""
"9928","SF","Sonny","Weems","4.7","14","3500","PHO@SA","PHO","SA","","","",""
"9449","PF","Josh","Smith","14.4","29","3500","LAC@CHA","LAC","CHA","","","",""
"9461","PF","Kevin","Garnett","13.1","27","3500","UTA@MIN","MIN","UTA","","","",""
"20805","SG","Troy","Daniels","3.5","12","3500","LAC@CHA","CHA","LAC","","","",""
"17462","SG","Chris","Johnson","3.6","20","3500","UTA@MIN","UTA","MIN","","","",""
"9951","SG","Gerald","Henderson","11","24","3500","DEN@POR","POR","DEN","","","",""
"15699","SG","Roy Devyn","Marble","0.9","6","3500","BKN@ORL","ORL","BKN","","","",""
"12391","PF","Jeremy","Evans","4.6","21","3500","GS@DAL","DAL","GS","","","",""
"58081","PG","Tyus","Jones","5.6","5","3500","UTA@MIN","MIN","UTA","","","",""
"9501","PF","Kris","Humphries","13.3","24","3500","WAS@TOR","WAS","TOR","","","",""
"9503","PF","Drew","Gooden","10.7","6","3500","WAS@TOR","WAS","TOR","O","Calf","",""
"18702","C","Robert","Sacre","9.2","12","3500","LAL@BOS","LAL","BOS","","","",""
"17332","C","Tarik","Black","9.3","8","3500","LAL@BOS","LAL","BOS","","","",""
"16026","SG","Markel","Brown","5.5","18","3500","BKN@ORL","BKN","ORL","","","",""
"41594","PF","Aaron","Gordon","15.9","30","3500","BKN@ORL","ORL","BKN","","","",""
"9478","SG","Kirk","Hinrich","8.1","20","3500","IND@CHI","CHI","IND","","","",""
"14554","PG","E'Twaun","Moore","8.5","22","3500","IND@CHI","CHI","IND","","","",""
"12353","C","Tibor","Pleiss","1.6","4","3500","UTA@MIN","UTA","MIN","","","",""
"23098","SF","Kostas","Papanikolaou","6.4","22","3500","DEN@POR","DEN","POR","","","",""
"16063","PF","Eric","Moreland","3.8","5","3500","PHI@SAC","SAC","PHI","O","Foot","",""
"14549","PF","Lavoy","Allen","14","29","3500","IND@CHI","IND","CHI","","","",""
"41063","PF","Jordan","Mickey","4.7","3","3500","LAL@BOS","BOS","LAL","","","",""
"9520","PF","Charlie","Villanueva","10.8","28","3500","GS@DAL","DAL","GS","","","",""
"12364","SG","James","Anderson","4.4","15","3500","PHI@SAC","SAC","PHI","","","",""
"9518","SF","Tayshaun","Prince","7","31","3500","UTA@MIN","MIN","UTA","","","",""
"12368","SF","Nemanja","Bjelica","12.6","26","3500","UTA@MIN","MIN","UTA","","","",""
"12369","SG","Lance","Stephenson","9.7","30","3500","LAC@CHA","LAC","CHA","","","",""
"18352","PG","Ray","McCallum","4.4","13","3500","PHO@SA","SA","PHO","","","",""
"9563","C","Chris","Kaman","6.7","4","3500","DEN@POR","POR","DEN","","","",""
"21665","SG","Alan","Anderson","0","24","3500","WAS@TOR","WAS","TOR","O","Ankle","",""
"9559","SF","Rasual","Butler","6.1","24","3500","PHO@SA","SA","PHO","","","",""
"9549","SG","Brandon","Rush","9.9","22","3500","GS@DAL","GS","DAL","","","",""
"9551","PF","Tyler","Hansbrough","5.2","15","3500","LAC@CHA","CHA","LAC","","","",""
"12340","PF","Patrick","Patterson","14.2","32","3500","WAS@TOR","TOR","WAS","","","",""
"15587","SF","Ryan","Kelly","11.5","10","3500","LAL@BOS","LAL","BOS","","","",""
"12828","SF","Elijah","Millsap","6.3","18","3500","UTA@MIN","UTA","MIN","","","",""
"12348","SF","Wesley","Johnson","10.4","32","3500","LAC@CHA","LAC","CHA","","","",""
"15592","PG","Austin","Rivers","12","29","3500","LAC@CHA","LAC","CHA","","","",""
"9539","PF","Carl","Landry","15.4","3","3500","PHI@SAC","PHI","SAC","","","",""
"12832","PG","Donald","Sloan","7.8","12","3500","BKN@ORL","BKN","ORL","","","",""
"15583","SG","Seth","Curry","6.2","16","3500","PHI@SAC","SAC","PHI","","","",""
"63478","C","Cristiano","Felicio","1.8","2","3500","IND@CHI","CHI","IND","","","",""
"63477","SF","Luis","Montero","2.3","5","3500","DEN@POR","POR","DEN","","","",""
"9580","PF","Darrell","Arthur","14.8","28","3500","DEN@POR","DEN","POR","","","",""
"16100","PG","Bryce","Cotton","0","13","3500","PHO@SA","PHO","SA","","","",""
"9568","SF","Metta","World Peace","11.2","17","3500","LAL@BOS","LAL","BOS","","","",""
"15560","PG","Shabazz","Napier","8.1","26","3500","BKN@ORL","ORL","BKN","","","",""
"15417","SG","Solomon","Hill","5.6","14","3500","IND@CHI","IND","CHI","","","",""
"42671","SF","James","Young","4.7","11","3500","LAL@BOS","BOS","LAL","","","",""
"18828","SG","Joseph","Young","2.9","11","3500","IND@CHI","IND","CHI","","","",""
"42664","PG","Aaron","Harrison","2.6","5","3500","LAC@CHA","CHA","LAC","","","",""
"42661","PF","Noah","Vonleh","8.7","33","3500","DEN@POR","POR","DEN","","","",""
"23801","SG","Nik","Stauskas","12.8","30","3500","PHI@SAC","PHI","SAC","","","",""
"18821","SG","Jonathon","Simmons","9.3","19","3500","PHO@SA","SA","PHO","","","",""
"23800","SF","Glenn","Robinson III","6.9","18","3500","IND@CHI","IND","CHI","","","",""
"42677","PG","Terry","Rozier","3.2","16","3500","LAL@BOS","BOS","LAL","","","",""
"15925","PG","Phil (Flip)","Pressey","11.2","14","3500","PHI@SAC","PHI","SAC","","","",""
"18256","SF","Doug","McDermott","12.3","28","3500","IND@CHI","CHI","IND","GTD","Knee","",""
"23744","SF","Justin","Anderson","3.7","18","3500","GS@DAL","DAL","GS","","","",""
"23757","PG","Brian","Roberts","4.9","13","3500","LAC@CHA","CHA","LAC","","","",""
"40830","PG","Delon","Wright","1.3","5","3500","WAS@TOR","TOR","WAS","","","",""
"55058","SF","Bruno","Caboclo","0","1","3500","WAS@TOR","TOR","WAS","","","",""
"9685","SF","Martell","Webster","0","0","3500","WAS@TOR","WAS","TOR","O","Hip","",""
"15961","C","Tyler","Zeller","7.4","21","3500","LAL@BOS","BOS","LAL","","","",""
"9682","PG","Andre","Miller","9.5","15","3500","UTA@MIN","MIN","UTA","","","",""
"15954","PG","Kendall","Marshall","10.1","8","3500","PHI@SAC","PHI","SAC","","","",""
"23248","SG","RJ","Hunter","6.9","20","3500","LAL@BOS","BOS","LAL","","","",""
"15475","PF","Cory","Jefferson","3.4","5","3500","PHO@SA","PHO","SA","","","",""
"9669","PF","Jason","Smith","10.4","26","3500","BKN@ORL","ORL","BKN","","","",""
"23716","SF","Kyle","Anderson","8.5","31","3500","PHO@SA","SA","PHO","","","",""
"9671","PF","Marreese","Speights","8.9","24","3500","GS@DAL","GS","DAL","","","",""
"23717","SF","Shabazz","Muhammad","11.5","31","3500","UTA@MIN","MIN","UTA","","","",""
"42202","PF","Christian","Wood","8","14","3500","PHI@SAC","PHI","SAC","","","",""
"58461","PF","Trey","Lyles","7.5","27","3500","UTA@MIN","UTA","MIN","","","",""
"23234","PG","Pablo","Prigioni","7.4","12","3500","LAC@CHA","LAC","CHA","","","",""
"9674","SG","Leandro","Barbosa","11.1","25","3500","GS@DAL","GS","DAL","O","Shoulder","",""
"15993","SG","Pat","Connaughton","0.8","10","3500","DEN@POR","POR","DEN","","","",""
"9715","SG","Marco","Belinelli","14.9","31","3500","PHI@SAC","SAC","PHI","","","",""
"40202","SF","Sergey","Karasev","1.9","11","3500","BKN@ORL","BKN","ORL","","","",""
"40200","C","Lucas","Nogueira","7.3","11","3500","WAS@TOR","TOR","WAS","","","",""
"9723","PG","Ronnie","Price","8.9","31","3500","PHO@SA","PHO","SA","","","",""
"66521","PG","Marcelo","Huertas","8.5","18","3500","LAL@BOS","LAL","BOS","","","",""
"9698","PF","Jason","Thompson","5.2","15","3500","GS@DAL","GS","DAL","","","",""
"9709","C","Matt","Bonner","4.7","12","3500","PHO@SA","SA","PHO","","","",""